id,cod_versione,testo_breve
Gen_1,inglese-cpdv,"In the beginning, God created heaven and earth. But the earth was empty and unoccupied, and darknesses were over the face of the abyss; and so the Spirit of God was brought over the waters."
Gen_2,inglese-cpdv,"And so the heavens and the earth were completed, with all their adornment. And on the seventh day, God fulfilled his work, which he had made. And on the seventh day he rested from all his work, which he had accomplished."
Gen_3,inglese-cpdv,"However, the serpent was more crafty than any of the creatures of the earth that the Lord God had made. And he said to the woman, “Why has God instructed you, that you should not eat from every tree of Paradise?” The woman responded to him: “From the fruit of the trees which are in Paradise, we eat."
Gen_4,inglese-cpdv,"Truly, Adam knew his wife Eve, who conceived and gave birth to Cain, saying, “I have obtained a man through God.” And again she gave birth to his brother Abel. But Abel was a pastor of sheep, and Cain was a farmer."
Gen_5,inglese-cpdv,"This is the book of the lineage of Adam. In the day that God created man, he made him to the likeness of God. He created them, male and female; and he blessed them. And he called their name Adam, in the day when they were created."
Gen_6,inglese-cpdv,"And when men began to be multiplied upon the earth, and daughters were born to them, the sons of God, seeing that the daughters of men were beautiful, took to themselves wives from all whom they chose."
Gen_7,inglese-cpdv,"And the Lord said to him: “Enter the ark, you and all your house. For I have seen you to be just in my sight, within this generation. From all the clean animals, take seven and seven, the male and the female. Yet truly, from animals that are unclean, take two and two, the male and the female."
Gen_8,inglese-cpdv,"Then God remembered Noah, and all living things, and all the cattle, which were with him in the ark, and he brought a wind across the earth, and the waters were diminished. And the fountains of the abyss and the floodgates of heaven were closed. And the rain from heaven was restrained."
Gen_9,inglese-cpdv,"And God blessed Noah and his sons. And he said to them: “Increase, and multiply, and fill the earth. And let the fear and trembling of you be upon all the animals of the earth, and upon all the birds of the air, along with all that moves across the earth. All the fish of the sea have been delivered into your hand."
Gen_10,inglese-cpdv,"These are the generations of the sons of Noah: Shem, Ham, and Japheth, and of the sons who were born to them after the great flood. The sons of Japheth were Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras."
Gen_11,inglese-cpdv,"Now the earth was of one language and of the same speech. And when they were advancing from the east, they found a plain in the land of Shinar, and they dwelt in it."
Gen_12,inglese-cpdv,"Then the Lord said to Abram: “Depart from your land, and from your kindred, and from your father’s house, and come into the land that I will show you. And I will make of you a great nation, and I will bless you and magnify your name, and you will be blessed."
Gen_13,inglese-cpdv,"Therefore, Abram ascended from Egypt, he and his wife, and all that he had, and Lot with him, toward the southern region. But he was very wealthy by the possession of gold and silver."
Gen_14,inglese-cpdv,"Now it happened in that time that Amraphel, king of Shinar, and Arioch, king of Pontus, and Chedorlaomer, king of the Elamites, and Tidal, king of the Nations, went to war against Bera, king of Sodom, and against Birsha, king of Gomorrah, and against Shinab, king of Admah, and against Shemeber, king of Zeboiim, and against the king of Bela, that is Zoar."
Gen_15,inglese-cpdv,"And so, these things having been transacted, the word of the Lord came to Abram by a vision, saying: “Do not be afraid, Abram, I am your protector, and your reward is exceedingly great.” And Abram said: “Lord God, what will you give to me? I may go without children. And the son of the steward of my house is this Eliezer of Damascus.”"
Gen_16,inglese-cpdv,"Now Sarai, the wife of Abram, had not conceived children. But, having an Egyptian handmaid named Hagar, she said to her husband: “Behold, the Lord has closed me, lest I give birth. Enter to my handmaid, so that perhaps I may receive sons of her at least.” And when he agreed to her supplication,"
Gen_17,inglese-cpdv,"In truth, after he began to be ninety-nine years of age, the Lord appeared to him. And he said to him: “I am the Almighty God. Walk in my sight and become complete. And I will set my covenant between me and you. And I will multiply you very exceedingly.”"
Gen_18,inglese-cpdv,"Then the Lord appeared to him, in the steep valley of Mamre, when he was sitting at the door of his tent, in the very heat of the day. And when he had lifted up his eyes, there appeared to him three men, standing near him. When he had seen them, he ran to meet them from the door of his tent, and he reverenced them on the ground."
Gen_19,inglese-cpdv,"And the two Angels arrived at Sodom in the evening, and Lot was sitting at the gate of the city. And when he had seen them, he rose up and went to meet them. And he reverenced prone on the ground. And he said: “I beg you, my lords, turn aside to the house of your servant, and lodge there. Wash your feet, and in the morning you will advance on your way.” And they said, “Not at all. But we will lodge in the street.”"
Gen_20,inglese-cpdv,"Abraham advanced from there into the southern land, and he lived between Kadesh and Shur. And he sojourned in Gerar. And he said about his wife Sarah: “She is my sister.” Therefore, Abimelech, the king of Gerar, sent for her and took her."
Gen_21,inglese-cpdv,"Then the Lord visited Sarah, just as he had promised; and he fulfilled what he had spoken. And she conceived and gave birth to a son in her old age, at the time that God had foretold to her."
Gen_22,inglese-cpdv,"After these things occurred, God tested Abraham, and he said to him, “Abraham, Abraham.” And he answered, “Here I am.” He said to him: “Take your only begotten son Isaac, whom you love, and go into the land of vision. And there you shall offer him as a holocaust upon one of the mountains, which I will show to you.”"
Gen_23,inglese-cpdv,"Now Sarah lived for one hundred and twenty-seven years. And she died in the city of Arba, which is Hebron, in the land of Canaan. And Abraham came to mourn and weep for her."
Gen_24,inglese-cpdv,"Now Abraham was old and of many days. And the Lord had blessed him in all things. And he said to the elder servant of his house, who was in charge of all that he had: “Place your hand under my thigh,"
Gen_25,inglese-cpdv,"In truth, Abraham took another wife, named Keturah. And she bore to him Zimran, and Jokshan, and Medan, and Midian, and Ishbak, and Shuah."
Gen_26,inglese-cpdv,"Then, when a famine arose over the land, after that barrenness which had happened in the days of Abraham, Isaac went to Abimelech, king of the Palestinians, in Gerar. And the Lord appeared to him, and he said: “Do not descend into Egypt, but rest in the land that I will tell you,"
Gen_27,inglese-cpdv,"Now Isaac was old, and his eyes were cloudy, and so he was not able to see. And he called his elder son Esau, and he said to him, “My son?” And he responded, “Here I am.” His father said to him: “You see that I am old, and I do not know the day of my death."
Gen_28,inglese-cpdv,"And so Isaac called for Jacob, and he blessed him, and he instructed him, saying: “Do not be willing to accept a mate from the family of Canaan. But go, and journey to Mesopotamia of Syria, to the house of Bethuel, your mother’s father, and there accept for yourself a wife from the daughters of Laban, your maternal uncle."
Gen_29,inglese-cpdv,"And so Jacob, setting out, arrived in the eastern land. And he saw a well in a field, and also three flocks of sheep reclining near it. For the animals were watered from it, and its mouth was closed with a great stone."
Gen_30,inglese-cpdv,"Then Rachel, discerning that she was infertile, envied her sister, and so she said to her husband, “Give me children, otherwise I will die.” Jacob, being angry, responded to her, “Am I in the place of God, who has deprived you of the fruit of your womb?”"
Gen_31,inglese-cpdv,"But afterwards, he heard the words of the sons of Laban, saying, “Jacob has taken all that was our father’s, and being enlarged by his ability, he has become famous.” Likewise, he observed that Laban’s face was not the same toward him as it was yesterday and the day before."
Gen_32,inglese-cpdv,"Likewise, Jacob continued on the journey that he had begun. And the Angels of God met him. When he had seen them, he said, “These are the Encampments of God.” And he called the name of that place Mahanaim, that is, ‘Encampments.’"
Gen_33,inglese-cpdv,"Then Jacob, lifting up his eyes, saw Esau arriving, and with him four hundred men. And he divided the sons of Leah and Rachel, and of both the handmaids. And he placed the two handmaids and their children at the beginning. Truly, Leah and her sons were in the second place. Then Rachel and Joseph were last."
Gen_34,inglese-cpdv,"Then Dinah, the daughter of Leah, went out to see the women of that region. And when Shechem, the son of Hamor the Hivite, the leader of that land, had seen her, he fell in love with her. And so he seized her and slept with her, overwhelming the virgin by force."
Gen_35,inglese-cpdv,"About this time, God said to Jacob, “Arise and go up to Bethel, and live there, and make an altar to God, who appeared to you when you fled from your brother Esau.” In truth, Jacob, having called together all his house, said: “Cast away the foreign gods that are in your midst and be cleansed, and also change your garments."
Gen_36,inglese-cpdv,"Now these are the generations of Esau, who is Edom. Esau took wives from the daughters of Canaan: Adah the daughter of Elon the Hittite, and Oholibamah the daughter of Anah, the daughter of Zibeon the Hivite,"
Gen_37,inglese-cpdv,"Now Jacob lived in the land of Canaan, where his father sojourned. And these are his generations. Joseph, when he was sixteen years old, was pasturing the flock with his brothers, when he was still a boy. And he was with the sons of Bilhah and Zilpah, the wives of his father. And he accused his brothers to their father of a most sinful crime."
Gen_38,inglese-cpdv,"About the same time, Judah, descending from his brothers, turned toward an Adullamite man, named Hirah. And he saw there the daughter of a man called Shua, of Canaan. And taking her as a wife, he entered to her."
Gen_39,inglese-cpdv,"Meanwhile, Joseph was led into Egypt. And Putiphar, a eunuch of Pharaoh, a leader of the army, an Egyptian man, purchased him from the hand of the Ishmaelites, by whom he was brought. And the Lord was with him, and he was a man who prospered in everything that he did. And he lived in the house of his lord,"
Gen_40,inglese-cpdv,"While these things were going on, it happened that two eunuchs, the cupbearer of the king of Egypt, and the miller of grain, offended their lord. And Pharaoh, being angry with them, (now the one was in charge of the cupbearers, the other of the millers of grain)"
Gen_41,inglese-cpdv,"After two years, Pharaoh saw a dream. He thought himself to be standing above a river, from which ascended seven cows, exceedingly beautiful and stout. And they pastured in marshy places."
Gen_42,inglese-cpdv,"Then Jacob, hearing that food was being sold in Egypt, said to his sons: “Why are you negligent? I have heard that wheat is being sold in Egypt. Go down and buy necessities for us, so that we may be able to live, and not be consumed by destitution.”"
Gen_43,inglese-cpdv,"Meanwhile, the famine pressed heavily on all the land. And having consumed the provisions that they had brought out of Egypt, Jacob said to his sons, “Return and buy us a little food.”"
Gen_44,inglese-cpdv,"Then Joseph instructed the steward of his house, saying: “Fill their sacks with grain, as much as they are able to hold. And place each one’s money at the top of the sack. But place my silver bowl, and the price that he gave for the wheat, in the mouth of the sack of the youngest.” And so it was done."
Gen_45,inglese-cpdv,"Joseph was unable to restrain himself any longer, standing before so many. Therefore, he instructed that all should go outside, and that no stranger should be among them as they recognized one another. And he lifted up his voice with weeping, which the Egyptians heard, along with the entire house of Pharaoh."
Gen_46,inglese-cpdv,"And Israel, setting out with all that he had, arrived at the Well of the Oath. And sacrificing victims there to the God of his father Isaac, he heard him, by a vision in the night, calling him, and saying to him: “Jacob, Jacob.” And he answered him, “Behold, here I am.”"
Gen_47,inglese-cpdv,"And so Joseph entered and reported to Pharaoh, saying: “My father and brothers, their sheep and herds, and everything that they possess, have arrived from the land of Canaan. And behold, they stand together in the land of Goshen.” Likewise, he stood in the sight of the king five men, the last of his brothers."
Gen_48,inglese-cpdv,"After these things were done, it was reported to Joseph that his father was sick. And taking his two sons Manasseh and Ephraim, he went directly to him. And it was told to the old man, “Behold, your son Joseph is coming to you.” And being strengthened, he sat up in bed."
Gen_49,inglese-cpdv,"Then Jacob called his sons, and he said to them: “Gather together, so that I may announce what will happen to you in the last days. Gather together and listen, O sons of Jacob. Listen to Israel, your father."
Gen_50,inglese-cpdv,"Joseph, realizing this, fell upon his father’s face, weeping and kissing him. And he instructed his servant physicians to embalm his father with aromatics."
Es_1,inglese-cpdv,"These are the names of the sons of Israel, who went into Egypt with Jacob. They entered, each one with his house: Reuben, Simeon, Levi, Judah,"
Es_2,inglese-cpdv,"After these things, a man from the house of Levi went out, and he took a wife from his own stock. And she conceived and bore a son. And seeing him to be handsome, she hid him for three months."
Es_3,inglese-cpdv,"Now Moses was pasturing the sheep of his father-in-law Jethro, a priest of Midian. And when he had driven the flock into the interior of the desert, he came to the mountain of God, Horeb. And the Lord appeared to him in a flame of fire from the midst of a bush. And he saw that the bush was burning and was not burnt."
